recorded_date,tail_number,aircraft,date,time,flt_num,dept/dest,altitude,oat,latitude,cg(%mac)_(%),gross_wt_x_1000_(kg),gen_load(%_of_max),lhv,thrust_setting,thrust_setting_dev,thrust_dev_(%),ff_dev_due_to_thrust_setting_(%),book_fn/eng_(kg),book_fn/delta/eng_(kg),fn/delta_eng1_(kg),fn/delta_eng2_(kg),fn/delta_eng3_(kg),fn/delta_eng4_(kg),actual_fn_eng1_(kg),actual_fn_eng2_(kg),actual_fn_eng3_(kg),actual_fn_eng4_(kg),book_ff_eng_1,%ff_dev_eng1_(%),book_ff_eng_2,%ff_dev_eng2_(%),book_ff_eng_3_(%),%ff_dev_eng3_(%),book_ff_eng_4_(%),%ff_dev_eng4_(%),fuel_flow,book_value_of_total_ff,%ff_dev_total_(%),perf_factor,book_fm,fm_dev_(%),mach,cas_(kts),tas_(kts),ground_speed_(kts),dvg/dt,dhp/dt,quality_factor,wt/delta_(kg),sn_eng_1,sn_eng_2,sn_eng_3,sn_eng_4,timestamp,is_year_plausible,perf_factor_isna,fuel_flow_isna
2025-09-05,FHMRO,FHMRO,2025/09/05,22:03:53,CMA582,LFPGVHHH,390,-21,43 N,31.6,211.5,29.0,18617.9,84.510,0.334,1.5,1.1,11306.0,58216.0,59070.,59075.,0.0,0.,11471.,11472.0,0.,0.0,6488.,2.0,6487.0,0.9,0.0,0.0,0.,0.0,13165.0,12974.,1.5,0.03672,0.03766,-2.5,0.833,260,483.,500.,0.0,-0.030,0,2392199., , , , ,2025-09-05 22:03:53,True,False,False
2025-09-05,FHMRO,FHMRO,2025/09/05,22:38:51,CMA582,LFPGVHHH,390,-22,42 N,30.8,208.0,29.0,18621.6,83.755,0.081,0.4,0.2,11118.0,57245.0,57466.,57441.,0.0,0.,11160.,11156.0,0.,0.0,6339.,1.9,6336.0,0.6,0.0,0.0,0.,0.0,12832.0,12675.,1.2,0.0376,0.03815,-1.5,0.833,259,482.,520.,-0.002,0.014,0,2352189., , , , ,2025-09-05 22:38:51,True,False,False
2025-09-05,FHMRO,FHMRO,2025/09/05,23:04:14,CMA582,LFPGVHHH,390,-19,42 N,30.4,205.5,29.0,18622.4,84.280,0.305,1.4,1.1,11085.0,57080.0,57858.,57858.,0.0,0.,11236.,11236.0,0.,0.0,6403.,1.6,6403.0,1.1,0.0,0.0,0.,0.0,12976.0,12806.,1.3,0.03726,0.03818,-2.4,0.831,259,483.,531.,0.007,-0.022,0,2323946., , , , ,2025-09-05 23:04:14,True,False,False
2025-09-05,FHMRO,FHMRO,2025/09/05,23:09:58,CMA582,LFPGVHHH,390,-19,41 N,30.3,205.0,29.0,18626.4,84.135,0.18,0.8,0.6,11052.0,56912.0,57386.,57360.,0.0,0.,11144.,11139.0,0.,0.0,6362.,1.4,6359.0,1.0,0.0,0.0,0.,0.0,12873.0,12721.,1.2,0.03762,0.03831,-1.8,0.832,259,484.,532.,0.005,-0.015,0,2317572., , , , ,2025-09-05 23:09:58,True,False,False
2025-09-05,FHMRO,FHMRO,2025/09/05,23:43:32,CMA582,LFPGVHHH,390,-16,41 N,29.7,201.7,29.0,18625.3,84.630,0.136,0.6,0.5,11050.0,56899.0,57244.,57244.,0.0,0.,11117.,11117.0,0.,0.0,6386.,1.4,6386.0,1.0,0.0,0.0,0.,0.0,12923.0,12772.,1.2,0.03759,0.03821,-1.6,0.829,258,486.,563.,0.019,0.020,0,2279342., , , , ,2025-09-05 23:43:32,True,False,False
2025-09-05,FHMRO,FHMRO,2025/09/05,23:57:56,CMA582,LFPGVHHH,390,-16,41 N,29.5,200.3,29.0,18625.3,84.660,0.131,0.6,0.4,11042.0,56859.0,57192.,57192.,0.0,0.,11107.,11107.0,0.,0.0,6381.,1.5,6381.0,0.8,0.0,0.0,0.,0.0,12910.0,12762.,1.2,0.03761,0.03821,-1.6,0.828,258,485.,566.,0.024,0.041,0,2263733., , , , ,2025-09-05 23:57:56,True,False,False
2025-09-06,FHMRO,FHMRO,2025/09/06,00:07:59,CMA582,LFPGVHHH,390,-15,41 N,29.4,199.4,29.0,18625.3,84.090,0.166,0.7,0.5,10702.0,55106.0,55476.,55476.,0.0,0.,10774.,10774.0,0.,0.0,6223.,1.2,6223.0,1.2,0.0,0.0,0.,0.0,12592.0,12447.,1.2,0.03869,0.03934,-1.7,0.83,258,487.,573.,-0.003,0.030,0,2252536., , , , ,2025-09-06 00:07:59,True,False,False
2025-09-06,FHMRO,FHMRO,2025/09/06,00:12:26,CMA582,LFPGVHHH,390,-15,41 N,29.3,198.9,29.0,18625.3,84.020,0.041,0.2,0.1,10739.0,55301.0,55393.,55393.,0.0,0.,10757.,10757.0,0.,0.0,6211.,1.0,6211.0,1.4,0.0,0.0,0.,0.0,12572.0,12423.,1.2,0.03874,0.03922,-1.2,0.83,259,487.,574.,0.003,-0.024,0,2247880., , , , ,2025-09-06 00:12:26,True,False,False
2025-09-06,FHMRO,FHMRO,2025/09/06,00:43:04,CMA582,LFPGVHHH,390,-15,41 N,28.9,196.0,26.0,18629.1,83.720,0.073,0.3,0.2,10602.0,54589.0,54743.,54743.,0.0,0.,10632.,10632.0,0.,0.0,6140.,1.2,6140.0,0.8,0.0,0.0,0.,0.0,12403.0,12280.,1.0,0.03922,0.03968,-1.2,0.829,258,487.,577.,0.001,0.047,0,2214974., , , , ,2025-09-06 00:43:04,True,False,False
2025-09-06,FHMRO,FHMRO,2025/09/06,00:46:04,CMA582,LFPGVHHH,390,-15,41 N,28.8,195.8,25.0,18629.1,83.570,0.021,0.1,-0.0,10528.0,54209.0,54254.,54254.,0.0,0.,10537.,10537.0,0.,0.0,6101.,1.4,6101.0,0.9,0.0,0.0,0.,0.0,12345.0,12202.,1.2,0.03949,0.03995,-1.1,0.83,258,488.,576.,-0.005,0.004,0,2211810., , , , ,2025-09-06 00:46:04,True,False,False
2025-09-06,FHMRO,FHMRO,2025/09/06,00:49:04,CMA582,LFPGVHHH,390,-14,41 N,28.8,195.5,25.0,18628.4,83.575,0.079,0.3,0.2,10484.0,53985.0,54140.,54161.,0.0,0.,10514.,10518.0,0.,0.0,6090.,1.3,6092.0,0.8,0.0,0.0,0.,0.0,12307.0,12182.,1.0,0.0396,0.04007,-1.2,0.829,258,487.,574.,-0.007,-0.006,0,2208789., , , , ,2025-09-06 00:49:04,True,False,False
2025-09-06,FHMRO,FHMRO,2025/09/06,01:26:37,CMA582,LFPGVHHH,390,-14,41 N,28.4,192.0,24.0,18629.1,83.140,0.235,0.9,0.7,10242.0,52737.0,53230.,53230.,0.0,0.,10338.,10338.0,0.,0.0,5994.,1.2,5994.0,1.1,0.0,0.0,0.,0.0,12123.0,11988.,1.1,0.04015,0.04091,-1.8,0.828,258,487.,555.,-0.017,0.029,0,2169841., , , , ,2025-09-06 01:26:37,True,False,False
2025-09-06,FHMRO,FHMRO,2025/09/06,01:29:37,CMA582,LFPGVHHH,390,-14,41 N,28.4,191.7,24.0,18631.0,83.280,-0.188,-0.7,-0.8,10477.0,53951.0,53559.,53559.,0.0,0.,10401.,10401.0,0.,0.0,6025.,0.7,6025.0,0.1,0.0,0.0,0.,0.0,12103.0,12050.,0.4,0.04021,0.04009,0.3,0.828,258,487.,554.,0.006,-0.011,0,2166863., , , , ,2025-09-06 01:29:37,True,False,False
2025-09-06,FHMRO,FHMRO,2025/09/06,01:46:13,CMA582,LFPGVHHH,391,-15,41 N,28.3,190.2,24.0,18626.6,83.275,-0.18,-0.7,-0.7,10477.0,54208.0,53821.,53842.,0.0,0.,10402.,10406.0,0.,0.0,6014.,1.2,6016.0,0.8,0.0,0.0,0.,0.0,12154.0,12030.,1.0,0.03998,0.0401,-0.3,0.828,257,486.,555.,0.013,-0.033,0,2160015., , , , ,2025-09-06 01:46:13,True,False,False
2025-09-06,FHMRO,FHMRO,2025/09/06,02:28:28,CMA582,LFPGVHHH,411,-22,40 N,28.0,186.4,24.0,18629.3,84.170,0.086,0.4,0.3,10230.0,58271.0,58493.,58493.,0.0,0.,10269.,10269.0,0.,0.0,5850.,0.9,5850.0,0.6,0.0,0.0,0.,0.0,11789.0,11699.,0.8,0.04088,0.0413,-1.0,0.832,247,482.,540.,0.014,0.004,0,2329983., , , , ,2025-09-06 02:28:28,True,False,False
2025-09-06,FHMRO,FHMRO,2025/09/06,02:53:38,CMA582,LFPGVHHH,411,-23,39 N,27.9,184.1,24.0,18624.2,83.530,0.105,0.5,0.3,10012.0,57028.0,57301.,57301.,0.0,0.,10060.,10060.0,0.,0.0,5731.,1.5,5731.0,1.1,0.0,0.0,0.,0.0,11610.0,11462.,1.3,0.04147,0.04215,-1.6,0.833,247,482.,544.,0.003,0.004,0,2301965., , , , ,2025-09-06 02:53:38,True,False,False
2025-09-06,FHMRO,FHMRO,2025/09/06,02:56:38,CMA582,LFPGVHHH,411,-23,39 N,27.9,183.9,24.0,18624.2,83.490,0.204,0.9,0.8,9947.0,56659.0,57186.,57186.,0.0,0.,10040.,10040.0,0.,0.0,5718.,1.4,5718.0,0.7,0.0,0.0,0.,0.0,11558.0,11436.,1.1,0.04162,0.04238,-1.8,0.832,247,481.,542.,-0.001,0.021,0,2298562., , , , ,2025-09-06 02:56:38,True,False,False
2025-09-06,FHMRO,FHMRO,2025/09/06,03:18:16,CMA582,LFPGVHHH,411,-22,38 N,27.8,182.0,24.0,18624.9,83.410,0.029,0.1,0.0,9979.0,56841.0,56916.,56916.,0.0,0.,9992.,9992.0,0.,0.0,5691.,1.8,5691.0,0.6,0.0,0.0,0.,0.0,11520.0,11383.,1.2,0.04172,0.04223,-1.2,0.831,246,481.,540.,0.012,0.013,0,2274894., , , , ,2025-09-06 03:18:16,True,False,False
2025-09-06,FHMRO,FHMRO,2025/09/06,17:25:32,CMA583,VHHHUBBB,340,-15,47 N,26.1,264.1,24.0,18625.1,84.695,-0.038,-0.2,-0.2,14187.0,57502.0,57396.,57421.,0.0,0.,14161.,14167.0,0.,0.0,8079.,1.2,8082.0,1.2,0.0,0.0,0.,0.0,16354.0,16161.,1.2,0.02989,0.03018,-0.9,0.834,291,489.,420.,-0.001,0.008,0,2366186., , , , ,2025-09-06 17:25:32,True,False,False
2025-09-07,FHMRO,FHMRO,2025/09/07,16:26:19,CMA626,LFPGZSPD,391,-18,41 N,32.2,198.1,24.0,18618.6,83.735,0.162,0.7,0.5,10743.0,55587.0,55913.,56085.,0.0,0.,10806.,10839.0,0.,0.0,6202.,1.5,6178.0,1.3,0.0,0.0,0.,0.0,12557.0,12380.,1.4,0.03855,0.0393,-1.9,0.83,258,484.,584.,0.011,0.008,0,2248944., , , , ,2025-09-07 16:26:19,True,False,False
2025-09-09,FHMRO,FHMRO,2025/09/09,00:57:16,CMA588,LFPGVHHH,390,-17,41 N,29.7,207.7,28.0,18620.3,84.480,0.276,1.2,1.0,11000.0,56643.0,57347.,57343.,0.0,0.,11137.,11136.0,0.,0.0,6388.,1.9,6389.0,1.3,0.0,0.0,0.,0.0,12982.0,12777.,1.6,0.03742,0.03841,-2.6,0.831,259,486.,576.,-0.011,0.019,0,2347061., , , , ,2025-09-09 00:57:16,True,False,False
2025-09-09,FHMRO,FHMRO,2025/09/09,01:00:16,CMA588,LFPGVHHH,390,-17,41 N,29.6,207.4,30.0,18620.3,84.560,0.118,0.5,0.4,11133.0,57327.0,57631.,57626.,0.0,0.,11192.,11191.0,0.,0.0,6411.,1.5,6412.0,1.0,0.0,0.0,0.,0.0,12982.0,12822.,1.2,0.03736,0.03797,-1.6,0.83,259,485.,576.,0.003,-0.004,2,2343756., , , , ,2025-09-09 01:00:16,True,False,False
2025-09-09,FHMRO,FHMRO,2025/09/09,01:03:16,CMA588,LFPGVHHH,390,-17,41 N,29.6,207.1,30.0,18620.3,84.575,0.069,0.3,0.2,11143.0,57381.0,57547.,57568.,0.0,0.,11176.,11180.0,0.,0.0,6406.,1.6,6410.0,1.0,0.0,0.0,0.,0.0,12982.0,12816.,1.3,0.03738,0.03794,-1.5,0.83,259,485.,577.,0.005,-0.010,0,2340410., , , , ,2025-09-09 01:03:16,True,False,False
2025-09-09,FHMRO,FHMRO,2025/09/09,01:06:59,CMA588,LFPGVHHH,390,-17,41 N,29.5,206.8,29.0,18620.3,84.730,0.317,1.4,1.2,11093.0,57119.0,57928.,57924.,0.0,0.,11250.,11249.0,0.,0.0,6446.,1.4,6446.0,1.0,0.0,0.0,0.,0.0,13043.0,12892.,1.2,0.03721,0.0381,-2.3,0.83,258,485.,577.,0.002,-0.005,0,2336266., , , , ,2025-09-09 01:06:59,True,False,False
2025-09-09,FHMRO,FHMRO,2025/09/09,01:16:07,CMA588,LFPGVHHH,390,-17,41 N,29.4,205.9,29.0,18620.3,84.350,0.266,1.2,1.0,10922.0,56239.0,56917.,56913.,0.0,0.,11053.,11052.0,0.,0.0,6348.,1.9,6349.0,1.0,0.0,0.0,0.,0.0,12884.0,12697.,1.5,0.03772,0.03866,-2.4,0.831,259,486.,579.,-0.01,-0.023,0,2326113., , , , ,2025-09-09 01:16:07,True,False,False
2025-09-09,FHMRO,FHMRO,2025/09/09,01:36:19,CMA588,LFPGVHHH,390,-16,41 N,29.1,203.9,29.0,18620.3,84.400,-0.142,-0.6,-0.7,11118.0,57252.0,56894.,56890.,0.0,0.,11049.,11048.0,0.,0.0,6347.,1.3,6348.0,0.8,0.0,0.0,0.,0.0,12832.0,12695.,1.1,0.03786,0.03801,-0.4,0.83,258,486.,577.,0.015,-0.006,0,2304069., , , , ,2025-09-09 01:36:19,True,False,False
2025-09-09,FHMRO,FHMRO,2025/09/09,01:38:56,CMA588,LFPGVHHH,390,-16,41 N,29.1,203.7,29.0,18620.3,84.290,0.402,1.8,1.6,10774.0,55478.0,56499.,56495.,0.0,0.,10972.,10971.0,0.,0.0,6311.,1.5,6312.0,0.8,0.0,0.0,0.,0.0,12768.0,12623.,1.1,0.03807,0.03911,-2.7,0.83,259,486.,577.,-0.013,-0.033,0,2301189., , , , ,2025-09-09 01:38:56,True,False,False
2025-09-09,FHMRO,FHMRO,2025/09/09,01:45:44,CMA588,LFPGVHHH,390,-16,41 N,29.0,203.0,28.0,18620.9,84.230,0.027,0.1,0.0,10896.0,56105.0,56177.,56172.,0.0,0.,10910.,10909.0,0.,0.0,6284.,1.3,6284.0,0.7,0.0,0.0,0.,0.0,12695.0,12568.,1.0,0.03832,0.03871,-1.0,0.83,258,486.,571.,-0.001,0.006,0,2293943., , , , ,2025-09-09 01:45:44,True,False,False
2025-09-09,FHMRO,FHMRO,2025/09/09,04:25:14,CMA588,LFPGVHHH,411,-24,36 N,27.6,188.2,24.0,18622.4,83.905,0.34,1.5,1.3,10146.0,57792.0,58688.,58658.,0.0,0.,10303.,10298.0,0.,0.0,5838.,1.1,5836.0,1.1,0.0,0.0,0.,0.0,11804.0,11674.,1.1,0.04062,0.04161,-2.4,0.831,246,480.,539.,0.0,-0.010,0,2351652., , , , ,2025-09-09 04:25:14,True,False,False
2025-09-09,FHMRO,FHMRO,2025/09/09,05:02:00,CMA588,LFPGVHHH,411,-25,34 N,27.5,184.9,24.0,18623.8,83.015,0.055,0.3,0.1,9959.0,56729.0,56888.,56857.,0.0,0.,9987.,9982.0,0.,0.0,5665.,1.1,5664.0,0.6,0.0,0.0,0.,0.0,11424.0,11329.,0.8,0.04197,0.04239,-1.0,0.833,247,479.,535.,-0.005,0.004,0,2310727., , , , ,2025-09-09 05:02:00,True,False,False
2025-09-09,FHMRO,FHMRO,2025/09/09,18:03:05,CMA589,VHHHUBBB,340,-9,40 N,22.9,257.9,24.0,18632.8,85.880,0.203,0.9,0.6,14153.0,57362.0,57866.,57866.,0.0,0.,14278.,14278.0,0.,0.0,8219.,1.9,8219.0,1.1,0.0,0.0,0.,0.0,16687.0,16438.,1.5,0.02966,0.03027,-2.0,0.834,292,495.,408.,0.01,0.024,0,2308916., , , , ,2025-09-09 18:03:05,True,False,False
2025-09-09,FHMRO,FHMRO,2025/09/09,18:05:07,CMA589,VHHHUBBB,340,-9,40 N,22.9,257.6,24.0,18632.8,85.735,-0.061,-0.3,-0.5,14220.0,57636.0,57497.,57472.,0.0,0.,14186.,14180.0,0.,0.0,8177.,1.9,8174.0,1.4,0.0,0.0,0.,0.0,16620.0,16350.,1.6,0.02981,0.03016,-1.1,0.835,292,496.,410.,0.015,-0.024,0,2306736., , , , ,2025-09-09 18:05:07,True,False,False
2025-09-09,FHMRO,FHMRO,2025/09/09,18:31:14,CMA589,VHHHUBBB,340,-8,40 N,22.8,254.4,24.0,18632.8,85.335,0.172,0.8,0.4,13794.0,55905.0,56320.,56345.,0.0,0.,13896.,13902.0,0.,0.0,8031.,1.8,8034.0,1.3,0.0,0.0,0.,0.0,16319.0,16065.,1.6,0.03039,0.03101,-2.0,0.835,292,496.,419.,-0.003,0.027,0,2277324., , , , ,2025-09-09 18:31:14,True,False,False
2025-09-09,FHMRO,FHMRO,2025/09/09,18:34:14,CMA589,VHHHUBBB,340,-9,40 N,22.8,254.0,24.0,18632.8,85.370,-0.012,-0.0,-0.3,13929.0,56455.0,56427.,56427.,0.0,0.,13922.,13922.0,0.,0.0,8044.,1.7,8044.0,1.2,0.0,0.0,0.,0.0,16318.0,16089.,1.4,0.03039,0.03073,-1.1,0.835,292,496.,418.,0.008,0.000,2,2274133., , , , ,2025-09-09 18:34:14,True,False,False
2025-09-10,FHMRO,FHMRO,2025/09/10,11:25:54,CMA852,LFPGVHHH,410,-23,41 N,27.4,189.5,23.0,18623.1,83.830,0.324,1.5,1.0,10137.0,57466.0,58306.,58306.,0.0,0.,10285.,10285.0,0.,0.0,5809.,1.5,5809.0,0.8,0.0,0.0,0.,0.0,11751.0,11619.,1.1,0.04091,0.0418,-2.1,0.832,247,481.,582.,-0.009,0.005,2,2356360., , , , ,2025-09-10 11:25:54,True,False,False
2025-09-10,FHMRO,FHMRO,2025/09/10,11:28:54,CMA852,LFPGVHHH,410,-23,41 N,27.4,189.2,24.0,18622.4,83.900,0.195,0.9,0.5,10260.0,58160.0,58666.,58666.,0.0,0.,10349.,10349.0,0.,0.0,5833.,1.7,5833.0,0.9,0.0,0.0,0.,0.0,11821.0,11667.,1.3,0.04059,0.04133,-1.8,0.831,247,480.,581.,0.005,0.000,2,2353050., , , , ,2025-09-10 11:28:54,True,False,False
2025-09-10,FHMRO,FHMRO,2025/09/10,11:31:54,CMA852,LFPGVHHH,410,-23,41 N,27.3,188.9,23.0,18622.4,84.000,0.208,0.9,0.5,10292.0,58347.0,58886.,58886.,0.0,0.,10388.,10388.0,0.,0.0,5854.,1.3,5854.0,1.1,0.0,0.0,0.,0.0,11848.0,11709.,1.2,0.0405,0.04121,-1.7,0.831,247,480.,582.,0.009,0.008,0,2349688., , , , ,2025-09-10 11:31:54,True,False,False
2025-09-10,FHMRO,FHMRO,2025/09/10,11:59:53,CMA852,LFPGVHHH,410,-22,41 N,27.0,186.4,23.0,18626.4,83.550,0.132,0.6,0.2,10064.0,57054.0,57396.,57396.,0.0,0.,10125.,10125.0,0.,0.0,5731.,1.6,5731.0,1.1,0.0,0.0,0.,0.0,11616.0,11463.,1.3,0.04142,0.04208,-1.6,0.832,247,481.,589.,-0.003,0.015,0,2318574., , , , ,2025-09-10 11:59:53,True,False,False
2025-09-10,FHMRO,FHMRO,2025/09/10,12:06:06,CMA852,LFPGVHHH,410,-23,41 N,26.9,185.9,24.0,18621.4,83.330,0.236,1.1,0.7,9953.0,56421.0,57033.,57033.,0.0,0.,10061.,10061.0,0.,0.0,5694.,1.7,5694.0,0.7,0.0,0.0,0.,0.0,11523.0,11387.,1.2,0.04172,0.04251,-1.9,0.832,247,481.,587.,-0.011,0.023,0,2311850., , , , ,2025-09-10 12:06:06,True,False,False
2025-09-10,FHMRO,FHMRO,2025/09/10,12:09:06,CMA852,LFPGVHHH,410,-23,41 N,26.9,185.6,23.0,18621.4,83.350,0.081,0.4,0.0,10055.0,57002.0,57211.,57211.,0.0,0.,10092.,10092.0,0.,0.0,5702.,1.6,5702.0,1.0,0.0,0.0,0.,0.0,11553.0,11404.,1.3,0.04154,0.0421,-1.3,0.831,247,480.,587.,0.002,-0.026,2,2308580., , , , ,2025-09-10 12:09:06,True,False,False
2025-09-10,FHMRO,FHMRO,2025/09/10,12:12:19,CMA852,LFPGVHHH,410,-23,41 N,26.9,185.4,23.0,18621.4,83.610,0.454,2.1,1.6,9994.0,56654.0,57830.,57830.,0.0,0.,10202.,10202.0,0.,0.0,5757.,1.4,5757.0,1.2,0.0,0.0,0.,0.0,11662.0,11513.,1.3,0.04111,0.04231,-2.8,0.83,247,479.,586.,-0.002,0.018,0,2304958., , , , ,2025-09-10 12:12:19,True,False,False
2025-09-10,FHMRO,FHMRO,2025/09/10,13:57:24,CMA852,LFPGVHHH,411,-20,39 N,26.1,176.3,24.0,18628.2,82.920,-0.034,-0.1,-0.4,9669.0,55074.0,55003.,55003.,0.0,0.,9656.,9656.0,0.,0.0,5504.,1.7,5504.0,1.3,0.0,0.0,0.,0.0,11173.0,11008.,1.5,0.04309,0.04356,-1.1,0.829,246,481.,577.,0.006,0.021,0,2203268., , , , ,2025-09-10 13:57:24,True,False,False
2025-09-10,FHMRO,FHMRO,2025/09/10,15:29:56,CMA852,LFPGVHHH,411,-24,33 N,25.8,168.8,24.0,18626.5,81.290,-0.042,-0.2,-0.4,9295.0,52946.0,52856.,52856.,0.0,0.,9279.,9279.0,0.,0.0,5265.,1.3,5265.0,0.7,0.0,0.0,0.,0.0,10635.0,10530.,1.0,0.04498,0.04523,-0.5,0.83,246,478.,525.,-0.002,0.009,0,2111712., , , , ,2025-09-10 15:29:56,True,False,False
2025-09-10,FHMRO,FHMRO,2025/09/10,15:34:33,CMA852,LFPGVHHH,411,-25,32 N,25.8,168.4,24.0,18626.5,81.900,0.185,0.7,0.4,9450.0,53827.0,54224.,54224.,0.0,0.,9519.,9519.0,0.,0.0,5375.,1.4,5375.0,1.1,0.0,0.0,0.,0.0,10885.0,10750.,1.3,0.04378,0.04449,-1.6,0.827,245,477.,507.,0.018,0.002,0,2109702., , , , ,2025-09-10 15:34:33,True,False,False
2025-09-11,FHMRO,FHMRO,2025/09/11,05:09:31,CMA853,VHHHUBBB,320,-13,44 N,25.5,266.5,24.0,18630.1,84.080,0.104,0.4,0.1,14859.0,54851.0,55068.,55068.,0.0,0.,14918.,14918.0,0.,0.0,8498.,1.5,8498.0,1.3,0.0,0.0,0.,0.0,17242.0,16997.,1.4,0.02839,0.02883,-1.5,0.831,303,490.,432.,0.033,-0.005,0,2173915., , , , ,2025-09-11 05:09:31,True,False,False
2025-09-11,FHMRO,FHMRO,2025/09/11,05:58:37,CMA853,VHHHUBBB,320,-8,42 N,25.2,260.3,24.0,18630.7,83.860,0.16,0.6,0.3,14235.0,52547.0,52875.,52875.,0.0,0.,14324.,14324.0,0.,0.0,8298.,1.3,8298.0,0.9,0.0,0.0,0.,0.0,16781.0,16597.,1.1,0.02954,0.02996,-1.4,0.833,304,496.,423..,0.004,0.000,0,2122913., , , , ,2025-09-11 05:58:37,True,False,False
2025-09-11,FHMRO,FHMRO,2025/09/11,21:54:45,CMA574,LFPGVHHH,370,-22,43 N,33.9,238.6,28.0,18624.0,84.375,0.168,0.7,0.4,12626.0,59052.0,59468.,59494.,0.0,0.,12715.,12720.0,0.,0.0,7120.,1.7,7123.0,0.6,0.0,0.0,0.,0.0,14409.0,14243.,1.2,0.0334,0.03393,-1.6,0.832,271,481.,515.,0.0,0.012,0,2451628., , , , ,2025-09-11 21:54:45,True,False,False
2025-09-12,FHMRO,FHMRO,2025/09/12,00:54:48,CMA574,LFPGVHHH,370,-15,41 N,29.9,219.1,28.0,18620.3,83.920,0.205,0.8,0.5,11694.0,54695.0,55144.,55103.,0.0,0.,11790.,11781.0,0.,0.0,6757.,1.5,6765.0,0.4,0.0,0.0,0.,0.0,13647.0,13523.,0.9,0.03564,0.03616,-1.5,0.828,270,486.,563.,0.0,-0.043,0,2249736., , , , ,2025-09-12 00:54:48,True,False,False
2025-09-12,FHMRO,FHMRO,2025/09/12,00:58:36,CMA574,LFPGVHHH,370,-15,41 N,29.9,218.7,28.0,18624.1,83.890,0.047,0.2,0.0,11776.0,55080.0,55200.,55159.,0.0,0.,11801.,11793.0,0.,0.0,6757.,1.5,6765.0,1.4,0.0,0.0,0.,0.0,13714.0,13522.,1.4,0.03544,0.03594,-1.4,0.828,270,486.,562.,0.007,0.013,0,2245814., , , , ,2025-09-12 00:58:36,True,False,False
2025-09-12,FHMRO,FHMRO,2025/09/12,01:01:36,CMA574,LFPGVHHH,370,-15,41 N,29.8,218.4,28.0,18625.3,83.860,0.081,0.3,0.1,11765.0,55029.0,55219.,55178.,0.0,0.,11806.,11797.0,0.,0.0,6755.,1.5,6763.0,0.3,0.0,0.0,0.,0.0,13641.0,13518.,0.9,0.03561,0.03598,-1.0,0.828,270,486.,564.,0.008,-0.024,0,2242710., , , , ,2025-09-12 01:01:36,True,False,False
2025-09-12,FHMRO,FHMRO,2025/09/12,01:04:37,CMA574,LFPGVHHH,370,-15,41 N,29.8,218.1,28.0,18625.3,83.840,0.007,0.0,-0.1,11786.0,55128.0,55164.,55122.,0.0,0.,11794.,11785.0,0.,0.0,6749.,1.6,6757.0,1.4,0.0,0.0,0.,0.0,13712.0,13506.,1.5,0.03543,0.03592,-1.4,0.828,270,486.,565.,0.01,0.018,0,2239579., , , , ,2025-09-12 01:04:37,True,False,False
2025-09-12,FHMRO,FHMRO,2025/09/12,01:22:08,CMA574,LFPGVHHH,370,-15,41 N,29.5,216.4,28.0,18622.2,83.335,0.144,0.6,0.3,11446.0,53533.0,53865.,53803.,0.0,0.,11517.,11503.0,0.,0.0,6621.,1.0,6627.0,0.4,0.0,0.0,0.,0.0,13340.0,13249.,0.7,0.03651,0.03689,-1.0,0.829,270,487.,564.,-0.012,0.012,0,2221410., , , , ,2025-09-12 01:22:08,True,False,False
2025-09-12,FHMRO,FHMRO,2025/09/12,01:31:46,CMA574,LFPGVHHH,390,-19,41 N,29.4,215.3,28.0,18627.4,85.310,0.313,1.4,1.1,11539.0,59417.0,60280.,60230.,0.0,0.,11706.,11697.0,0.,0.0,6635.,1.2,6644.0,0.7,0.0,0.0,0.,0.0,13404.0,13279.,0.9,0.03608,0.03683,-2.0,0.83,258,484.,564.,0.002,0.003,0,2433174., , , , ,2025-09-12 01:31:46,True,False,False
2025-09-12,FHMRO,FHMRO,2025/09/12,01:36:35,CMA574,LFPGVHHH,390,-19,41 N,29.3,214.6,28.0,18629.3,85.100,0.15,0.7,0.4,11517.0,59306.0,59724.,59675.,0.0,0.,11598.,11589.0,0.,0.0,6581.,1.2,6590.0,0.4,0.0,0.0,0.,0.0,13277.0,13172.,0.8,0.03646,0.03692,-1.2,0.831,259,484.,565.,0.002,-0.017,0,2425903., , , , ,2025-09-12 01:36:35,True,False,False
2025-09-12,FHMRO,FHMRO,2025/09/12,01:56:00,CMA574,LFPGVHHH,391,-18,41 N,29.2,212.8,23.0,18629.3,85.140,-0.16,-0.7,-0.8,11581.0,59922.0,59520.,59470.,0.0,0.,11503.,11494.0,0.,0.0,6535.,1.3,6544.0,1.7,0.0,0.0,0.,0.0,13275.0,13080.,1.5,0.03648,0.03672,-0.6,0.83,258,484.,570.,0.016,-0.028,0,2416455., , , , ,2025-09-12 01:56:00,True,False,False
2025-09-12,FHMRO,FHMRO,2025/09/12,02:31:41,CMA574,LFPGVHHH,391,-18,40 N,28.9,209.3,23.0,18625.5,84.470,0.106,0.5,0.3,11122.0,57547.0,57842.,57793.,0.0,0.,11179.,11170.0,0.,0.0,6374.,1.0,6383.0,0.8,0.0,0.0,0.,0.0,12872.0,12758.,0.9,0.0377,0.03814,-1.1,0.832,258,485.,569.,-0.009,-0.021,0,2376156., , , , ,2025-09-12 02:31:41,True,False,False
